AnimalType,Name,SpecificBreed,PrimaryBreed,PrimaryColour,De-sexed,Gender,Age,Locality
D         ,Gypsy,GERMNSHEP ,GERMNS,BlackGold ,Y,F,12,PACIFIC PARADISE
D         ,Sasha,DALMATIAN ,DALMAT,BlackWhite,Y,F,11,PEREGIAN SPRINGS
D         ,Rocky,CATTLEDOGX,CATTLE,Blue      ,Y,M,11,WEST WOOMBYE
D         ,Bear,COLLBORDRX,COLLBO,Black     ,Y,M,11,MOUNT COOLUM
D         ,Sophie,FOXTERRMNX,FOXTER,BlackWhite,Y,F,14,DOONAN
D         ,Ruby,CATTLEDOGX,CATTLE,Red       ,Y,F,14,COOLUM BEACH
D         ,Leia,SHIHTZU   ,SHIHTZ,Black     ,Y,F,11,BLI BLI
D         ,Susannah,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,11,MONS
D         ,Shaka,SPANIELCK ,SPANIE,Black     ,Y,M,11,MOOLOOLABA
D         ,Ruby,CATTLEDOGX,CATTLE,Red       ,Y,F,11,COES CREEK
D         ,Minnie,SCHNAUZER ,SCHNAU,SaltPepper,Y,F,11,BELLI PARK
D         ,Zoe,POODLETOY ,POODLE,Apricot   ,Y,F,11,PELICAN WATERS
D         ,Javva,STAFFRDBT ,STAFFR,Brown     ,Y,M,12,MOUNTAIN CREEK
D         ,Minty,COLLBORDRX,COLLBO,BlackWhite,Y,F,16,TWIN WATERS
D         ,Sam,GREYHOUNDX,GREYHO,Caramel   ,Y,M,12,SIPPY DOWNS
D         ,Pierre,POODLEMIN ,POODLE,Apricot   ,Y,M,11,MOOLOOLABA
D         ,Jasper,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,12,KULUIN
D         ,Oscar,SPANIELCK ,SPANIE,Gold      ,Y,M,11,ALEXANDRA HEADLAND
D         ,Buddy,RIDGEBACK ,RIDGEB,Red       ,Y,M,11,BLI BLI
D         ,Flea,BULLTERR  ,BULLTE,TanWhite  ,Y,M,14,MAPLETON
D         ,C.D.,CATTLEDOGX,CATTLE,Blue      ,Y,F,13,DOONAN
D         ,Charlie,SPANIELCK ,SPANIE,Black     ,Y,M,11,PALMWOODS
D         ,Boss,PINSCHRMN ,PINSCH,BlackTan  ,Y,M,12,EUDLO
D         ,Ralph,RIDGEBACK ,RIDGEB,RedBrindle,Y,M,11,MAROOCHY RIVER
D         ,Panda,COLLBORDRX,COLLBO,BlackWhite,Y,M,11,DOONAN
D         ,Mickey Blue,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,13,MUDJIMBA
D         ,Freddie,SPOODLE   ,SPOODL,Gold      ,Y,M,11,MOUNTAIN CREEK
D         ,Beau,FOXTERRMNX,FOXTER,WhiteTan  ,Y,M,12,MOUNTAIN CREEK
D         ,Bella,LHASAAPSOX,LHASAA,Beige     ,Y,F,11,NAMBOUR
D         ,Rusty,POODLEMIN ,POODLE,Apricot   ,Y,M,11,PACIFIC PARADISE
D         ,Zac,BEAGLE    ,BEAGLE,TriColour ,Y,M,12,PEREGIAN SPRINGS
D         ,Zoe,BEAGLE    ,BEAGLE,TriColour ,Y,F,11,PEREGIAN SPRINGS
D         ,Judge,LABRADOR  ,LABRAD,Black     ,Y,M,12,MAROOCHY RIVER
D         ,Molly,MALTESE   ,MALTES,White     ,Y,F,13,BUDERIM
D         ,Nala,POODLESTDX,POODLE,TanWhite  ,Y,F,11,NAMBOUR
D         ,Millie,MALTESEX  ,MALTES,Sandy     ,Y,F,11,MOUNTAIN CREEK
D         ,Bonnie,ALSATIAN  ,ALSATI,BlackTan  ,Y,F,11,BUDERIM
D         ,Bandit,SPANIELTB ,SPANIE,WhiteFawn ,Y,F,11,MAROOCHYDORE
D         ,Sox,KELPIEAUSX,KELPIE,BlackTanWh,Y,M,11,LITTLE MOUNTAIN
D         ,Gypsy,KELPIEAUSX,KELPIE,Black     ,Y,F,12,PACIFIC PARADISE
D         ,Tucker,SPANIELCK ,SPANIE,Black     ,Y,M,11,SIPPY DOWNS
D         ,Harper,STAFFRDBTX,STAFFR,Brindle   ,Y,M,11,IMAGE FLAT
D         ,Rocket,SHIHTZU   ,SHIHTZ,Cream     ,Y,M,11,PALMWOODS
D         ,Katie,CHIHUAHUAX,CHIHUA,Brindle   ,Y,F,11,PALMWOODS
D         ,Misty,AUST. SHEP,AUST. ,BlueMerle ,Y,F,11,BLI BLI
D         ,Louis,POODLESTDX,POODLE,White     ,Y,M,11,SIPPY DOWNS
D         ,Maxxy,SPANIELCVX,SPANIE,Apricot   ,Y,M,11,PEREGIAN SPRINGS
D         ,Tess,MALTESE   ,MALTES,Champagne ,Y,F,15,YANDINA
D         ,Milo,LABRADOR  ,LABRAD,Gold      ,Y,M,14,PALMWOODS
D         ,Susi,SHIHTZUX  ,SHIHTZ,TanWhite  ,Y,F,11,MAROOCHYDORE
D         ,Darla,MALTESEX  ,MALTES,White     ,Y,F,11,MOOLOOLABA
D         ,Bella,JACKRUSSLX,JACKRU,WhiteTan  ,Y,F,11,MAROOCHYDORE
D         ,Yin,SPANIELTB ,SPANIE,Sable     ,Y,M,11,MOUNTAIN CREEK
D         ,Yan,SPANIELTB ,SPANIE,Sable     ,Y,F,11,MOUNTAIN CREEK
D         ,Judd,COLLBORDR ,COLLBO,White     ,Y,M,11,MOUNT COOLUM
D         ,Jack,FOXTERRIEX,FOXTER,BlackTan  ,Y,M,12,ALEXANDRA HEADLAND
D         ,Sasha,SHIHTZU   ,SHIHTZ,White     ,Y,F,12,NAMBOUR
D         ,Lily,MALTESE   ,MALTES,White     ,Y,F,12,SIPPY DOWNS
D         ,Mocha,STAFFRDBT ,STAFFR,BrindlWhit,Y,F,11,BUDERIM
D         ,Shelly,LABRADOR  ,LABRAD,Gold      ,Y,F,12,DOONAN
D         ,Oscar,CATTLEDOGX,CATTLE,Brown     ,Y,M,13,PALMWOODS
D         ,Brandy,SPANIELCK ,SPANIE,RedRoan   ,Y,F,11,WEYBA DOWNS
D         ,Freddie,SPOODLE   ,SPOODL,Gold      ,Y,M,11,TANAWHA
D         ,Lizzie,KELPIEAUSX,KELPIE,Black     ,Y,F,11,EUMUNDI
D         ,Bam Bam,HUSKY     ,HUSKY ,BlackGrey ,Y,M,11,WOOMBYE
D         ,Charlie,SPANIELCV ,SPANIE,Ruby      ,Y,M,11,MAPLETON
D         ,Bonnie,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,BUDERIM
D         ,Leroy,COLLBORDRX,COLLBO,Black     ,Y,M,14,COOLUM BEACH
D         ,Shadow,STAFFRDBT ,STAFFR,Black     ,Y,F,13,NAMBOUR
D         ,Buster,FOXTERRMN ,FOXTER,BlackWhite,Y,M,11,PACIFIC PARADISE
D         ,Zeus,ROTTWEILR ,ROTTWE,BlackTan  ,Y,M,11,BUDERIM
D         ,Shelley,TERRIERTNX,TERRIE,BrownWhite,Y,F,11,DIDDILLIBAH
D         ,Talia,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,YAROOMBA
D         ,Kyro,PINSCHRMN ,PINSCH,Red       ,Y,M,12,PALMWOODS
D         ,Rebel,PINSCHRMN ,PINSCH,Black     ,Y,F,11,PALMWOODS
D         ,Archie,WHIPPET   ,WHIPPE,White     ,Y,M,14,WOOMBYE
D         ,Baxter,SPANIELTB ,SPANIE,Gold      ,Y,M,11,NINDERRY
D         ,Deeva,SHARPEIX  ,SHARPE,Brown     ,Y,F,11,BUDERIM
D         ,Mia,LABRADOR  ,LABRAD,Gold      ,Y,F,11,BLI BLI
D         ,Grungle,CATTLEDOG ,CATTLE,Blue      ,Y,F,11,NAMBOUR
D         ,Pat,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,12,MARCOOLA
D         ,Lucy,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,WOOMBYE
D         ,Millie,KELPIEAUSX,KELPIE,BlackTan  ,Y,F,11,COOLUM BEACH
D         ,Hamish,LABRADOODL,LABRAD,Black     ,Y,M,11,BUDERIM
D         ,Charlie,STAFFRDBTX,STAFFR,BlackBrown,Y,M,12,MAROOCHYDORE
D         ,Harvey,STAFFRDBT ,STAFFR,Red       ,Y,M,11,ALEXANDRA HEADLAND
D         ,Jetta,DOBERMAN  ,DOBERM,BlackTan  ,N,F,11,MOOLOOLABA
D         ,Scoobie,JACKRUSSLX,JACKRU,WhiteTan  ,Y,M,11,ALEXANDRA HEADLAND
D         ,Louis,SPANIELSP ,SPANIE,LiverWhite,Y,M,11,MAROOCHYDORE
D         ,Ruby,CATTLEDOGX,CATTLE,BlackWhite,Y,F,11,BLI BLI
D         ,Chelsea,POMERANIAX,POMERA,Gold      ,Y,F,12,COES CREEK
D         ,Pepper,POMERANIA ,POMERA,Tan       ,Y,M,11,MAROOCHY RIVER
D         ,Biscuit,FOXTERRMNX,FOXTER,CaramelWht,Y,F,11,MOUNT COOLUM
D         ,Charlie,SPANIELCV ,SPANIE,BrownWhite,Y,M,12,MUDJIMBA
D         ,Millie,MALTESEX  ,MALTES,Cream     ,Y,F,11,BLI BLI
D         ,Shadow,CATTLEDOGX,CATTLE,Black     ,Y,M,11,GHEERULLA
D         ,Jess,JACKRUSSL ,JACKRU,BrownWhite,Y,F,16,MOUNTAIN CREEK
D         ,Scruffy,LABRADORX ,LABRAD,Black     ,Y,M,12,BUDERIM
D         ,Lola,KELPIEAUSX,KELPIE,BlackTan  ,Y,F,11,BLI BLI
D         ,Rocky,LABRADOR  ,LABRAD,Black     ,Y,M,12,YANDINA CREEK
D         ,Murphy MOJO,TERRIERAI ,TERRIE,BrownBrin ,Y,M,11,PALMWOODS
D         ,Aura,RIDGEBACK ,RIDGEB,RedWheaten,Y,F,10,EUDLO
D         ,Gemma,SHEEPDGSH ,SHEEPD,TanWhite  ,Y,F,11,PALMWOODS
D         ,Pixie,BICHONFRS ,BICHON,White     ,Y,F,11,BUDERIM
D         ,Molly,BICHONFRSX,BICHON,Apricot   ,Y,F,11,MAROOCHYDORE
D         ,Oscar,POODLEMIN ,POODLE,Champagne ,Y,M,11,PARREARRA
D         ,Digger,JACKRUSSL ,JACKRU,WhiteBlack,Y,M,11,COES CREEK
D         ,Tashi,LHASAAPSO ,LHASAA,TriColour ,Y,M,14,BUDERIM
D         ,Rak,KELPIEAUSX,KELPIE,BlackBrind,Y,M,11,MONS
D         ,Diesel,STAFFRDBTX,STAFFR,BlackWhite,Y,M,11,MARCOOLA
D         ,Stella,CATTLEDOGX,CATTLE,Black     ,Y,F,11,KIELS MOUNTAIN
D         ,Sallie,SPOODLE   ,SPOODL,Gold      ,Y,F,11,BUDERIM
D         ,Troy,COLLBORDRX,COLLBO,Black     ,Y,M,11,COOLUM BEACH
D         ,Rocky,MALAMUTEA ,MALAMU,Sable     ,Y,M,11,KULUIN
D         ,Buster,STAFFRDBT ,STAFFR,Red       ,Y,M,11,MUDJIMBA
D         ,Polly,RETRIEVND ,RETRIE,RedWhite  ,Y,F,11,COOLUM BEACH
D         ,Bruce,SCHNAUZMN ,SCHNAU,SaltPepper,Y,M,11,BLI BLI
D         ,Lewis,LABRADOODL,LABRAD,Beige     ,Y,M,11,BUDERIM
D         ,Oscar,TERRIERWHX,TERRIE,GreyWhite ,Y,M,12,BUDERIM
D         ,Ozzie,MALTESEX  ,MALTES,White     ,Y,M,11,COOLUM BEACH
D         ,Rikkee,STAFFRDBT ,STAFFR,Black     ,Y,F,11,COES CREEK
D         ,Bones,STAFFRDBTX,STAFFR,Chocolate ,N,M,11,WOOMBYE
D         ,Anika,FOXTERRIEX,FOXTER,BlackWhite,N,F,11,NINDERRY
D         ,Diesel,HUSKY     ,HUSKY ,Red       ,Y,M,11,BUDERIM
D         ,Darcy,CATTLEDOG ,CATTLE,TriColour ,Y,M,11,ALEXANDRA HEADLAND
D         ,Lucy,COLLBORDR ,COLLBO,Black     ,Y,F,11,EERWAH VALE
D         ,Minna,SPANIELCV ,SPANIE,TriColour ,Y,F,11,MOUNTAIN CREEK
D         ,Harvey,SPOODLE   ,SPOODL,Gold      ,Y,M,11,MARCOOLA
D         ,Jemma,MALTESE   ,MALTES,White     ,Y,F,11,PELICAN WATERS
D         ,Leroy,SHIHTZUX  ,SHIHTZ,TriColour ,Y,M,11,ALEXANDRA HEADLAND
D         ,Lady,SPANIELCV ,SPANIE,WhiteBrown,Y,F,12,TANAWHA
D         ,Monty,SHIHTZUX  ,SHIHTZ,TanWhite  ,Y,M,11,BUDDINA
D         ,Cooper,FOXTERRMNX,FOXTER,Brown     ,Y,M,11,SIPPY DOWNS
D         ,Jet,LABRADOR  ,LABRAD,Black     ,Y,M,12,YANDINA
D         ,Billy,SCHNAUZMN ,SCHNAU,SaltPepper,Y,M,11,SIPPY DOWNS
D         ,Nikki,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,MOUNTAIN CREEK
D         ,Oliver,SPANIELCV ,SPANIE,Blenheim  ,Y,M,12,MARCOOLA
D         ,Scruffy,FOXTERRIEX,FOXTER,TriColour ,Y,M,12,MOUNT COOLUM
D         ,Xanto,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,11,KUREELPA
D         ,Tuppence,FOXTERRIEX,FOXTER,BlackWhite,Y,F,11,MAROOCHYDORE
D         ,Smokie,COLLBORDR ,COLLBO,GreyWhite ,Y,M,11,MAROOCHYDORE
D         ,Del,STAFFRDBT ,STAFFR,Honey     ,Y,M,12,MOUNT COOLUM
D         ,Milo,CATTLEDOG ,CATTLE,Red       ,Y,M,12,BUDERIM
D         ,Sasha,MALAMUTEA ,MALAMU,BlackWhite,Y,F,12,COOLABINE
D         ,Charlie,SHIHTZUX  ,SHIHTZ,Black     ,Y,M,11,BUDERIM
D         ,Benson,LABRADORX ,LABRAD,Black     ,Y,M,12,GLASS HOUSE MOUNTAINS
D         ,Holly,MALTESEX  ,MALTES,BlackWhite,Y,F,11,MAROOCHYDORE
D         ,Milo,KELPIEAUS ,KELPIE,TriColour ,Y,F,12,YANDINA CREEK
D         ,Tasha,DACHSHUNDM,DACHSH,BlackTanSi,Y,F,11,PALMWOODS
D         ,Kirby,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,COOLUM BEACH
D         ,Jinx,STAFFRDBT ,STAFFR,Brindle   ,Y,F,12,BLI BLI
D         ,Billy,JACKRUSSL ,JACKRU,WhiteBrown,Y,M,12,BUDERIM
D         ,Tess,CATDOGSTP ,CATDOG,Blue      ,Y,F,13,BUDERIM
D         ,Bella,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,ILKLEY
D         ,Two Socks,LABRADORX ,LABRAD,Black     ,Y,F,11,MARCOOLA
D         ,Max,HEELER    ,HEELER,Red       ,Y,M,10,BUDERIM
D         ,Ted,POODLESTDX,POODLE,Gold      ,Y,M,11,FLAXTON
D         ,Shadow,SPANIELCK ,SPANIE,Black     ,Y,M,11,PEREGIAN SPRINGS
D         ,Poppy,PAPPILLON ,PAPPIL,TriColour ,Y,M,11,SIPPY DOWNS
D         ,Daisy,SHIHTZUX  ,SHIHTZ,Cream     ,Y,F,11,BUDERIM
D         ,Indie,COLLBORDR ,COLLBO,Black     ,Y,F,11,BUDERIM
D         ,Bindi,LABRADOR  ,LABRAD,Black     ,Y,F,11,PEREGIAN SPRINGS
D         ,Mini,CHIHUAHLH ,CHIHUA,BlackTan  ,Y,F,11,NAMBOUR
D         ,Hoby,MALTESEX  ,MALTES,White     ,Y,M,14,BUDERIM
D         ,Millie,CATTLEDOGX,CATTLE,Blue      ,Y,F,15,BUDERIM
D         ,Baxter,LABRADOR  ,LABRAD,Gold      ,Y,M,11,BUDERIM
D         ,Heidi,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,11,FOREST GLEN
D         ,Jessie,CATTLEDOGX,CATTLE,Black     ,Y,F,11,NAMBOUR
D         ,Jet,LABRADOR  ,LABRAD,Black     ,Y,M,11,HIGHWORTH
D         ,Chilli,STAFFRDBT ,STAFFR,Blue      ,Y,F,11,MINYAMA
D         ,Sparky,POODLETOY ,POODLE,Apricot   ,Y,F,10,DIDDILLIBAH
D         ,Max,STAFFRDAM ,STAFFR,Brindle   ,Y,M,12,NAMBOUR
D         ,Libby,POODLEX   ,POODLE,Cream     ,Y,F,10,MOOLOOLABA
D         ,Leon,JACKRUSSLX,JACKRU,Sable     ,Y,M,12,MAROOCHYDORE
D         ,Gypsy,BEAGLE    ,BEAGLE,TriColour ,Y,F,13,BUDERIM
D         ,Lola,DACHSHDLH ,DACHSH,Brown     ,N,F,11,NAMBOUR
D         ,Jasper,POMERANIAX,POMERA,Fawn      ,Y,M,11,COOLUM BEACH
D         ,Bingo,BICHONFRSX,BICHON,White     ,Y,M,11,WEST WOOMBYE
D         ,tiny,FOXTERRMN ,FOXTER,TriColour ,Y,M,12,COOLUM BEACH
D         ,Porsche,FOXTERRMN ,FOXTER,TriColour ,Y,F,11,MOUNTAIN CREEK
D         ,Bob,COLLBORDR ,COLLBO,BlackWhite,Y,M,12,KUREELPA
D         ,Becky,KELPIEAUSX,KELPIE,BlackTan  ,Y,F,11,KUREELPA
D         ,Ruby,CATTLEDOG ,CATTLE,Red       ,Y,F,14,DOONAN
D         ,Sophie,SPOODLE   ,SPOODL,Black     ,Y,F,11,MOUNT COOLUM
D         ,Bella,POODLETOYX,POODLE,White     ,Y,F,11,TWIN WATERS
D         ,Sophie,POODLETOYX,POODLE,White     ,Y,F,11,TWIN WATERS
D         ,Bailey,LABRADORX ,LABRAD,Cream     ,Y,M,12,PALMWOODS
D         ,Jimmy,JACKRUSSL ,JACKRU,WhiteTan  ,Y,M,13,BUDERIM
D         ,Ella,COLLBORDR ,COLLBO,BlackWhite,Y,F,16,BUDERIM
D         ,Milly,STAFFRDBTX,STAFFR,BrindlWhit,Y,F,11,BUDERIM
D         ,Charley,COLLBORDR ,COLLBO,Chocolate ,Y,M,11,BUDERIM
D         ,Jack,TERRIERTNX,TERRIE,Tan       ,Y,M,14,MAROOCHYDORE
D         ,Lorrel,TERRIERWH ,TERRIE,BrownTan  ,Y,F,12,COOLUM BEACH
D         ,Millie,CATTLEDOGX,CATTLE,Tan       ,Y,F,10,BUDERIM
D         ,Belle,CATTLEDOGX,CATTLE,BlueBlack ,Y,F,10,BUDERIM
D         ,Pretzel,MALTESE   ,MALTES,White     ,Y,M,14,NAMBOUR
D         ,Gizmo,MALTESE   ,MALTES,White     ,Y,M,12,SIPPY DOWNS
D         ,Bazza,LABRADOR  ,LABRAD,Gold      ,Y,M,11,DOONAN
D         ,Jaya,LABRADOR  ,LABRAD,Gold      ,Y,F,11,WOOMBYE
D         ,Charlie,POMERANIA ,POMERA,Cream     ,Y,M,12,BUDERIM
D         ,Gertie,DACHSHSHM ,DACHSH,Brown     ,Y,F,11,KUREELPA
D         ,Soldier,BELGNSHEP ,BELGNS,BlackTan  ,Y,M,11,KUNDA PARK
D         ,Christy,STAFFRDBTX,STAFFR,Chocolate ,Y,F,14,PALMWOODS
D         ,Bonnie,MALTESEX  ,MALTES,Caramel   ,Y,F,11,MAROOCHYDORE
D         ,Ruby,STAFFRDBTX,STAFFR,White     ,Y,F,11,DIDDILLIBAH
D         ,Oscar,BOXER     ,BOXER ,BrindlWhit,Y,M,11,PACIFIC PARADISE
D         ,Cha-Chi,CHIHUAHUAX,CHIHUA,Sable     ,Y,F,11,NAMBOUR
D         ,Milli,SPOODLE   ,SPOODL,FawnWhite ,Y,F,11,DOONAN
D         ,Lulu,POODLEX   ,POODLE,Apricot   ,Y,F,11,BUDERIM
D         ,Yoda,JACKRUSSLX,JACKRU,WhiteTan  ,Y,M,12,BUDERIM
D         ,Bailey,STAFFRDBTX,STAFFR,TanWhite  ,Y,F,10,MOOLOOLAH VALLEY
D         ,Becks,LABRADOR  ,LABRAD,Yellow    ,Y,F,11,MOOLOOLABA
D         ,Billie,SPANIELCVX,SPANIE,CaramelWht,Y,M,11,ROSEMOUNT
D         ,Jovi,STAFFRDAMX,STAFFR,Brindle   ,Y,M,12,MOOLOOLAH VALLEY
D         ,Judge,TERRIERWT ,TERRIE,White     ,Y,M,11,MAROOCHYDORE
D         ,Rusty,CATTLEDOG ,CATTLE,Red       ,N,M,13,YAROOMBA
D         ,Tillie,CATTLEDOGX,CATTLE,RedWhite  ,Y,F,13,FOREST GLEN
D         ,Scamp,JACKRUSSLX,JACKRU,WhiteTan  ,Y,M,11,NAMBOUR
D         ,PoohPot,FOXTERRIE ,FOXTER,WhiteBlakT,Y,F,11,MAROOCHYDORE
D         ,Molly,CATTLEDOG ,CATTLE,Blue      ,Y,F,10,EUDLO
D         ,Bundy,GERMNSHEP ,GERMNS,BlackTan  ,Y,M,11,CURRIMUNDI
D         ,Billy,MALTESE   ,MALTES,White     ,Y,M,12,MERIDAN PLAINS
D         ,Rags,STAFFRDBTX,STAFFR,Black     ,Y,M,10,IMAGE FLAT
D         ,Coco,POODLEX   ,POODLE,Caramel   ,Y,M,11,TWIN WATERS
D         ,Charlie,LABRADOR  ,LABRAD,Gold      ,Y,M,12,MOOLOOLABA
D         ,Mame,DACHSHUNDM,DACHSH,BlackTanWh,Y,F,12,MOOLOOLABA
D         ,Curly,TERRIERTN ,TERRIE,White     ,Y,M,11,MARCOOLA
D         ,Spotz,TERRIERTN ,TERRIE,White     ,Y,M,11,MARCOOLA
D         ,Nellie,SPANIELSP ,SPANIE,LiverWhite,Y,F,12,NAMBOUR
D         ,Rusty,STAFFRDBTX,STAFFR,Brindle   ,Y,M,12,NAMBOUR
D         ,Jasper,DACHSHUNDM,DACHSH,Red       ,Y,M,11,MALENY
D         ,Bacci,VIZSLA    ,VIZSLA,Red       ,Y,M,11,EUMUNDI
D         ,Toby,MALTESEX  ,MALTES,TriColour ,Y,M,11,WURTULLA
D         ,Banjo,CATTLEDOG ,CATTLE,Blue      ,Y,M,11,MUDJIMBA
D         ,Macca,KELPIEAUSX,KELPIE,TanBrown  ,Y,M,11,NORTH ARM
D         ,Bella,COLLBORDRX,COLLBO,Black     ,Y,F,11,BURNSIDE
D         ,Missy,TERRIERMN ,TERRIE,TanWhite  ,Y,F,14,CURRIMUNDI
D         ,Peaches,POMERANIA ,POMERA,Brown     ,Y,F,14,ALEXANDRA HEADLAND
D         ,Chopper,FOXTERRIEX,FOXTER,Chocolate ,Y,M,13,BUDERIM
D         ,Tex,STAFFRDBTX,STAFFR,Brindle   ,Y,M,11,NAMBOUR
D         ,Ollie,RIDGEBACKX,RIDGEB,Red       ,Y,M,11,KUREELPA
D         ,Shadow,LABRADOR  ,LABRAD,Gold      ,Y,M,10,PALMWOODS
D         ,Tilly,HUSKYX    ,HUSKY,Black     ,Y,F,11,KUREELPA
D         ,Cinaed,STAFFRDBT ,STAFFR,Red       ,N,M,11,SIPPY DOWNS
D         ,Zeb,STAFFRDBT ,STAFFR,Brindle   ,Y,M,12,COOLUM BEACH
D         ,Fonzie,FOXTERRIE ,FOXTER,BlackWhite,Y,M,13,WURTULLA
D         ,Lainey,FOXTERRMN ,FOXTER,BlackWhite,Y,F,14,SIPPY DOWNS
D         ,Jaid,MASTIFFX  ,MASTIF,BlackWhite,Y,F,13,MARCOOLA
D         ,Rupert,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,13,MOOLOOLABA
D         ,Bella,POODLETOY ,POODLE,Apricot   ,Y,F,11,MAROOCHY RIVER
D         ,Roxy,STAFFRDAM ,STAFFR,Brindle   ,Y,F,11,MOUNTAIN CREEK
D         ,Roxy,KELPIEAUSX,KELPIE,Tan       ,Y,F,11,KIELS MOUNTAIN
D         ,George,JACKRUSSL ,JACKRU,TanWhite  ,Y,M,11,BUDERIM
D         ,Bindi,STAFFRDBT ,STAFFR,Brindle   ,Y,F,11,COOLUM BEACH
D         ,Gemma,GERMNSHEP ,GERMNS,BlackTan  ,Y,F,11,PALMWOODS
D         ,Gus,FOXTERRMNX,FOXTER,BlueTan   ,Y,M,11,BUDERIM
D         ,Saffron,COLLBORDR ,COLLBO,BlackWhite,Y,F,11,SIPPY DOWNS
D         ,Sam,COLLBORDRX,COLLBO,Black     ,Y,M,12,OBI OBI
D         ,Ocky,LABRADOR  ,LABRAD,Black     ,Y,M,11,WURTULLA
D         ,Zippa,SPOODLEX  ,SPOODL,Black     ,Y,M,10,SIPPY DOWNS
D         ,Diesel,KELPIEAUS ,KELPIE,Red       ,Y,F,14,BUDERIM
D         ,Alfie,BULLDOGAUS,BULLDO,Tan       ,Y,M,12,BUDERIM
D         ,winnie,POMERANIA ,POMERA,Black     ,Y,F,11,NINDERRY
D         ,Gypsy,LHASAAPSO ,LHASAA,BlackWhite,Y,F,11,POINT ARKWRIGHT
D         ,Mal,STAFFRDBT ,STAFFR,Brindle   ,Y,M,10,BUDERIM
D         ,Pippi,STAFFRDBT ,STAFFR,Brindle   ,Y,F,11,EUMUNDI
D         ,Gadget,MALTESEX  ,MALTES,TriColour ,Y,M,17,DIDDILLIBAH
D         ,Flynn,COLLBORDR ,COLLBO,BlueWhite ,N,M,10,BUDERIM
D         ,Mollie,MALTESE   ,MALTES,White     ,Y,F,14,PALMWOODS
D         ,Jack,SHIHTZUX  ,SHIHTZ,WhiteTan  ,Y,M,11,SIPPY DOWNS
D         ,Bella,JACKRUSSL ,JACKRU,TanWhite  ,Y,F,12,YAROOMBA
D         ,Milo,BEAGLE    ,BEAGLE,TriColour ,Y,F,10,MUDJIMBA
D         ,Emma,WEIMARANRX,WEIMAR,BlackBrown,Y,F,10,BUDERIM
D         ,Mason,MALTESEX  ,MALTES,WhiteBrown,Y,M,11,KULUIN
D         ,Molly,SPANIELTBX,SPANIE,TanBlack  ,Y,F,10,GLASS HOUSE MOUNTAINS
D         ,Harvey,MALTESEX  ,MALTES,WhiteTan  ,Y,M,12,PEREGIAN SPRINGS
D         ,Quimby,SPOODLE   ,SPOODL,Cream     ,Y,M,10,SIPPY DOWNS
D         ,Crystal,TERRIERBR ,TERRIE,Red       ,Y,F,10,ROSEMOUNT
D         ,Jessie,ROTTWEILR ,ROTTWE,Black     ,Y,F,11,EUDLO
D         ,Toby,JACKRUSSL ,JACKRU,Tan       ,Y,M,10,MAPLETON
D         ,Max,SPANIELCV ,SPANIE,TriColour ,N,F,10,MAROOCHYDORE
D         ,Bodhi,LABRADORX ,LABRAD,Tan       ,Y,M,12,BUDERIM
D         ,Max,FOXTERRIEX,FOXTER,TanWhite  ,Y,M,11,FLAXTON
D         ,Bonnie,STAFFRDBTX,STAFFR,Red       ,Y,F,11,MOUNTAIN CREEK
D         ,Orlando,POODLETOY ,POODLE,Black     ,Y,M,10,ILKLEY
D         ,Coco,COLLBORDR ,COLLBO,BrownWhite,Y,F,11,BLI BLI
D         ,Tawny,FOXTERRMN ,FOXTER,BlackWhite,Y,F,10,NAMBOUR
D         ,Darcy,LABRADORX ,LABRAD,Cream     ,Y,M,10,WOOMBYE
D         ,Shaz,STAFFRDBT ,STAFFR,Brindle   ,Y,F,11,BLI BLI
D         ,Ruari,RETRIEVER ,RETRIE,Gold      ,Y,M,10,BUDERIM
D         ,Teddy,LHASAAPSOX,LHASAA,TanWhite  ,Y,M,11,YANDINA CREEK
D         ,Milly,SPOODLE   ,SPOODL,Ginger    ,Y,F,10,BUDERIM
D         ,Boet,STAFFRDBT ,STAFFR,Red       ,Y,M,12,COOLUM BEACH
D         ,Chimarni,COLLBORDRX,COLLBO,BlackWhite,Y,F,10,YANDINA
D         ,Hannah,CATTLEDOG ,CATTLE,Blue      ,Y,F,10,NAMBOUR
D         ,Bonnie,COLLBORDR ,COLLBO,Black     ,Y,F,10,NINDERRY
D         ,Spana,SPANIELCKX,SPANIE,Gold      ,Y,M,10,MOOLOOLAH VALLEY
D         ,Eli,SPANIELCK ,SPANIE,TanGold   ,Y,M,12,PEREGIAN SPRINGS
D         ,Eddie,MALTESEX  ,MALTES,White     ,Y,M,10,BUDERIM
